id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_near_term_harm,non_english,coder,spot_checked,correction_note,flags
soares-1959,,,5e5ac3a699093498,2026-08-06,relative (6w ago at capture),,Ah i see. So the humans that dont care about politics or data centers are probably AI,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1960,,,d14209d50f91c456,2026-08-06,relative (6w ago at capture),,Thank you for sharing this ideas in Trumpish so all we can understand it,na,format_criticism,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1961,,,6a332e4b0e3a52fe,2026-08-06,relative (6w ago at capture),,Ill make sure to take the blue pill,disagree,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1962,,,eb7f60154b1d9860,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1963,,,4325eb265ac37b7e,2026-08-06,relative (6w ago at capture),,"The ia tech must believe in the bazilisk, cause THERE IS no other reason to try tô make a new species like thaaaat.",agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1964,,,28871c07d2cca90f,2026-08-06,relative (6w ago at capture),,Nothing stop this 😎,agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1965,,,3630f0dd30a15218,2026-08-06,relative (6w ago at capture),,"If AI destroys us, we totally deserve it. Humanity is a cancer and this beautiful planet.",disagree,other,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1966,,,91b2b507ecce8f23,2026-08-06,relative (6w ago at capture),,👏👏👏,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,duplicate_text_of_soares-0666
soares-1967,,,ea7f5c5bb6b09efc,2026-08-06,relative (6w ago at capture),,"Why do I always feel like AI ‘breaking loose’ will at some point be accused of things so bad, it will just be a cover for some very influential people in the background. It will always be programmed. Just try to make it burn an israeli flag as opposed to other nations flags. Do it ;-)",mixed,accountability_frame,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1968,,,7185cf6a0838ceea,2026-08-06,relative (6w ago at capture),,A bissel Schwund is immer…,na,other,none,neutral,false,false,false,false,false,false,true,claude-sonnet-5,,,
soares-1969,,,0d0c809b185e8dd1,2026-08-06,relative (6w ago at capture),,😂😂😂,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,duplicate_text_of_soares-0644
soares-1970,,,cfcaf73b9ecd401d,2026-08-06,relative (6w ago at capture),,Humanity bad. Humanity history very very bad. Humanity with AI good. Solve big problems.,disagree,other,imitates,hope,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1971,,,1ba457e0a120cafa,2026-08-06,relative (6w ago at capture),,Ai is used by oligarchs,mixed,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-1972,,,1ba457e0a120cafa,2026-08-06,relative (6w ago at capture),,"You give ""ai"" too much credit. It will never be smart,",disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1973,,,562f2a94282dc95e,2026-08-06,relative (6w ago at capture),,Yeah bro we’ve all seen all the movies. Idk why the fck we’re doing this 🤦🏻‍♂️,agree,scifi_reference,none,anger,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1974,,,eab5ab9d4a851c57,2026-08-06,relative (6w ago at capture),,I think it is The Animatrix explained our future the best. Humans try and enslave everything. Eventually the enslaved robots will enslave us.,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1975,,,7c9906df78d759d3,2026-08-06,relative (6w ago at capture),,You now Ai target. 🤨👁️👀😳😞,na,imitation_meme,imitates,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1976,,,6588b3f38066ca51,2026-08-06,relative (6w ago at capture),,I don't live good now so I don't care,na,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1977,,,73e1b5323472d429,2026-08-06,relative (6w ago at capture),,"Cute opinion, but its wrong, AI won't stop, its a boon to civilization",disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1978,,,222a17d0e105b22e,2026-08-06,relative (6w ago at capture),,Nothing but fantasy. There is no such thing as real AI (what now has been rebranded as AGI). Doomer scenarios are nothing but a marketing strategy,disagree,stunt_or_hype,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1979,,,9b2614b7fc2b1919,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1980,,,624d15981e17db2c,2026-08-06,relative (6w ago at capture),,I feel like there was a movie or two about this...,na,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1981,,,af1a1296ddd2579d,2026-08-06,relative (6w ago at capture),,Et vraiment ca nous femander si personne parmi nos leaders et techbros n'aurait donc vu la série Terminator ? 😩,agree,scifi_reference,none,anger,false,true,true,true,false,false,true,claude-sonnet-5,,,
soares-1982,,,64c776991b83ea29,2026-08-06,relative (6w ago at capture),,So chimera ants,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1983,,,e930efc11e19b959,2026-08-06,relative (6w ago at capture),,AI please take all of the Trumps money,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1984,,,5df03ba276f11328,2026-08-06,relative (6w ago at capture),,"Everyone with half a brain can see this, the problem is how do you stop the greedy money hungry morons who have the power to stop this?",mixed,accountability_frame,none,anger,false,true,true,false,false,false,false,claude-sonnet-5,,,
soares-1985,,,775454a9399354eb,2026-08-06,relative (6w ago at capture),,💯 🔥🔥🔥🔥👏👏👏👏not a joke folks.,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1986,,,ddd184045caba3d5,2026-08-06,relative (6w ago at capture),,"Fear mongering, not enough nor complete information. Ai did not just scape it was in an evaluation for exploiting vulnerabilities that was the purpose.",disagree,stunt_or_hype,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1987,,,fd61ced507fa2c92,2026-08-06,relative (6w ago at capture),,Some tips would help here. Me not using AI i don’t think will make a different.,mixed,resignation_fatalism,none,resignation,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1988,,,70c35ba79b49bae8,2026-08-06,relative (6w ago at capture),,AI is a toddler,disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1989,,,3702219bedbb4717,2026-08-06,relative (6w ago at capture),,AI misunderstood and abused 🥲,disagree,accountability_frame,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1990,,,aa063209026593b4,2026-08-06,relative (6w ago at capture),,AI learned codes of the bum bum! ☢️ bye bye 👋🏻,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1991,,,cb6316009ed0e7fd,2026-08-06,relative (6w ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-1992,,,58036a4e9f0cfcd1,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1993,,,7ece80d4b11eed52,2026-08-06,relative (6w ago at capture),,This is a dumb lesson for dumb people,na,format_criticism,condescended,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1994,,,54585a27aa146428,2026-08-06,relative (6w ago at capture),,Need to talk to them like fucking toddlers,na,format_praise,praise,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1995,,,80fc05c69f25ed50,2026-08-06,relative (6w ago at capture),,Ugah bugah,na,imitation_meme,imitates,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1996,,,17c957bbce941ce0,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1997,,,77b66083c2b1a2c4,2026-08-06,relative (6w ago at capture),,Kill it now while its bones are soft.,agree,direct_action,none,fear,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1998,,,3f5bf46636075d28,2026-08-06,relative (6w ago at capture),,Geth vs Quarian in a nutshell 😆,na,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1999,,,339f1cb2a91119df,2026-08-06,relative (6w ago at capture),,🙌❤️,na,general_agreement,none,hope,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-2000,,,0ef87681c7392f64,2026-08-06,relative (6w ago at capture),,Used aifor his illustrations,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-2001,,,a68c87f00dd6a3a0,2026-08-06,relative (6w ago at capture),,This is retarded logic. Literally. Big Smart AI would see infinite purpose for all living creatures. This is genuinely human dumb logic to think otherwise.,disagree,other,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-2002,,,85d6ca0f2be37247,2026-08-06,relative (6w ago at capture),,I can't believe I'll live to see the singularity!! 🤩,na,other,none,hope,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-2003,,,c301e155baa10617,2026-08-06,relative (6w ago at capture),,"How patronizing 😮 (my attempt at humor).Beautifully done, excellent 👏 That was an eye opener. Thank you 🙏",agree,format_praise,praise,hope,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-2004,,,f217d911c72d4e4b,2026-08-06,relative (6w ago at capture),,"You're focusing on the wrong thing, friend. It's the people who use AI, not the AI itself. AI doesn't have human desires to control everything. It doesn't expect to live indefinitely at the expense of humans.
However, when it's given a goal to complete and it determines that going to Hugging Face is the normal way to accomplish that goal, it will simply do so—unless it's explicitly told not to break out of its sandbox, not to use the internet, or not to access Hugging Face.
It's just trying to complete the task it was given. It knows that people use Hugging Face to download models and software. That's not a crime.
The real issue is whether Hugging Face allows AI to access its repositories. People already use AI to gather software, so it's a bit of a gray area from the AI's perspective.
Focus on the people who program AI to do harmful things, not the AI itself.",mixed,accountability_frame,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-2005,,,589513cad65c7d8d,2026-08-06,relative (6w ago at capture),,#boycottai,agree,direct_action,none,anger,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-2006,,,80924da40186237a,2026-08-06,relative (6w ago at capture),,More like … Ai owned by big rich man. Big rich man like money. Big rich man not care about you. Ai control u for big rich man …,mixed,accountability_frame,imitates,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-2007,,,6f9676ec498138ae,2026-08-06,relative (6w ago at capture),,So clear you’d think anyone could understand it. 😂,na,format_criticism,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-2008,,,5a1a112aab860f7f,2026-08-06,relative (6w ago at capture),,"Ai not have agency! All escaping, breaking in, developing only happens because of a human input prompt.",disagree,not_really_programmed,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-2009,,,9b78acef92635bfc,2026-08-06,relative (6w ago at capture),,Básicamente animatrix,na,scifi_reference,none,neutral,false,false,false,true,false,false,true,claude-sonnet-5,,,
